Time,Voltage,Days Elapsed,Sensor Number,Rising Edge,Starting Edge,End Measurement,pH
15,0.004265785,114,2,0,1,0,7
15,-0.00351584,139,1,0,1,0,7
15,0.004265785,139,2,0,1,0,7
15,0.008390665,139,2,0,1,0,7
15,0.006328225,139,2,0,1,0,7
15,-0.00351584,141,2,0,1,0,7
15,0.004265785,141,2,0,1,0,7
15,0.006328225,141,2,0,1,0,7
15,0.004640579,141,2,0,1,0,7
15,-0.006140828,141,2,0,1,0,7
16,-0.003609538,105,1,0,1,0,7
16,-0.003609538,107,1,0,1,0,7
16,-0.037266254,107,1,0,1,0,7
16,-0.017578483,107,2,0,1,0,7
16,-0.003609538,114,1,0,1,0,7
16,-0.037266254,114,1,0,1,0,7
16,-0.017578483,114,2,0,1,0,7
16,0.004265785,114,2,0,1,0,7
16,-0.003609538,139,1,0,1,0,7
16,0.004265785,139,2,0,1,0,7
16,0.008203268,139,2,0,1,0,7
16,0.006234527,139,2,0,1,0,7
16,-0.003609538,141,2,0,1,0,7
16,0.004265785,141,2,0,1,0,7
16,0.006234527,141,2,0,1,0,7
16,0.004640579,141,2,0,1,0,7
16,-0.00604713,141,2,0,1,0,7
17,-0.003609538,105,1,0,1,0,7
17,-0.003609538,107,1,0,1,0,7
17,-0.037078857,107,1,0,1,0,7
17,-0.017672181,107,2,0,1,0,7
17,-0.003609538,114,1,0,1,0,7
17,-0.037078857,114,1,0,1,0,7
17,-0.017672181,114,2,0,1,0,7
17,0.004265785,114,2,0,1,0,7
17,-0.003609538,139,1,0,1,0,7
17,0.004265785,139,2,0,1,0,7
17,0.008015871,139,2,0,1,0,7
17,0.006234527,139,2,0,1,0,7
17,-0.003609538,141,2,0,1,0,7
17,0.004265785,141,2,0,1,0,7
17,0.006234527,141,2,0,1,0,7
17,0.004546881,141,2,0,1,0,7
17,-0.00604713,141,2,0,1,0,7
18,-0.003609538,105,1,0,1,0,7
18,-0.003609538,107,1,0,1,0,7
18,-0.036797404,107,1,0,1,0,7
18,-0.017578483,107,2,0,1,0,7
18,-0.003609538,114,1,0,1,0,7
18,-0.036797404,114,1,0,1,0,7
18,-0.017578483,114,2,0,1,0,7
18,0.004265785,114,2,0,1,0,7
18,-0.003609538,139,1,0,1,0,7
18,0.004265785,139,2,0,1,0,7
18,0.007828116,139,2,0,1,0,7
18,0.006234527,139,2,0,1,0,7
18,-0.003609538,141,2,0,1,0,7
18,0.004265785,141,2,0,1,0,7
18,0.006234527,141,2,0,1,0,7
18,0.004546881,141,2,0,1,0,7
18,-0.005953074,141,2,0,1,0,7
19,-0.003609538,105,1,0,1,0,7
19,-0.003609538,107,1,0,1,0,7
19,-0.036610007,107,1,0,1,0,7
19,-0.017578483,107,2,0,1,0,7
19,-0.003609538,114,1,0,1,0,7
19,-0.036610007,114,1,0,1,0,7
19,-0.017578483,114,2,0,1,0,7
19,0.004265785,114,2,0,1,0,7
19,-0.003609538,139,1,0,1,0,7
19,0.004265785,139,2,0,1,0,7
19,0.007828116,139,2,0,1,0,7
19,0.006140828,139,2,0,1,0,7
19,-0.003609538,141,2,0,1,0,7
19,0.004265785,141,2,0,1,0,7
19,0.006140828,141,2,0,1,0,7
19,0.004546881,141,2,0,1,0,7
19,-0.005953074,141,2,0,1,0,7
20,-0.003703237,105,1,0,1,0,7
20,-0.003703237,107,1,0,1,0,7
20,-0.03642261,107,1,0,1,0,7
20,-0.017578483,107,2,0,1,0,7
20,-0.003703237,114,1,0,1,0,7
20,-0.03642261,114,1,0,1,0,7
20,-0.017578483,114,2,0,1,0,7
20,0.004172087,114,2,0,1,0,7
20,-0.003703237,139,1,0,1,0,7
20,0.004172087,139,2,0,1,0,7
20,0.007734418,139,2,0,1,0,7
20,0.006140828,139,2,0,1,0,7
20,-0.003703237,141,2,0,1,0,7
20,0.004172087,141,2,0,1,0,7
20,0.006140828,141,2,0,1,0,7
20,0.004546881,141,2,0,1,0,7
20,-0.00604713,141,2,0,1,0,7
21,-0.003703237,105,1,0,1,0,7
21,-0.003703237,107,1,0,1,0,7
21,-0.036328554,107,1,0,1,0,7
21,-0.017578483,107,2,0,1,0,7
21,-0.003703237,114,1,0,1,0,7
21,-0.036328554,114,1,0,1,0,7
21,-0.017578483,114,2,0,1,0,7
21,0.004172087,114,2,0,1,0,7
21,-0.003703237,139,1,0,1,0,7
21,0.004172087,139,2,0,1,0,7
21,0.007640719,139,2,0,1,0,7
21,0.006140828,139,2,0,1,0,7
21,-0.003703237,141,2,0,1,0,7
21,0.004172087,141,2,0,1,0,7
21,0.006140828,141,2,0,1,0,7
21,0.004453182,141,2,0,1,0,7
21,-0.00604713,141,2,0,1,0,7
22,-0.003703237,105,1,0,1,0,7
22,-0.003703237,107,1,0,1,0,7
22,-0.036234856,107,1,0,1,0,7
22,-0.017578483,107,2,0,1,0,7
22,-0.003703237,114,1,0,1,0,7
22,-0.036234856,114,1,0,1,0,7
22,-0.017578483,114,2,0,1,0,7
22,0.004172087,114,2,0,1,0,7
22,-0.003703237,139,1,0,1,0,7
22,0.004172087,139,2,0,1,0,7
22,0.007547021,139,2,0,1,0,7
22,0.006140828,139,2,0,1,0,7
22,-0.003703237,141,2,0,1,0,7
22,0.004172087,141,2,0,1,0,7
22,0.006140828,141,2,0,1,0,7
22,0.004453182,141,2,0,1,0,7
22,-0.005953074,141,2,0,1,0,7
23,-0.003703237,105,1,0,1,0,7
23,-0.003703237,107,1,0,1,0,7
23,-0.036141157,107,1,0,1,0,7
23,-0.017578483,107,2,0,1,0,7
23,-0.003703237,114,1,0,1,0,7
23,-0.036141157,114,1,0,1,0,7
23,-0.017578483,114,2,0,1,0,7
23,0.004172087,114,2,0,1,0,7
23,-0.003703237,139,1,0,1,0,7
23,0.004172087,139,2,0,1,0,7
23,0.007547021,139,2,0,1,0,7
23,0.006140828,139,2,0,1,0,7
23,-0.003703237,141,2,0,1,0,7
23,0.004172087,141,2,0,1,0,7
23,0.006140828,141,2,0,1,0,7
23,0.004453182,141,2,0,1,0,7
23,-0.006140828,141,2,0,1,0,7
24,-0.003796935,105,1,0,1,0,7
24,-0.003796935,107,1,0,1,0,7
24,-0.036047459,107,1,0,1,0,7
24,-0.017484784,107,2,0,1,0,7
24,-0.003796935,114,1,0,1,0,7
24,-0.036047459,114,1,0,1,0,7
24,-0.017484784,114,2,0,1,0,7
24,0.004172087,114,2,0,1,0,7
24,-0.003796935,139,1,0,1,0,7
24,0.004172087,139,2,0,1,0,7
24,0.007453322,139,2,0,1,0,7
24,0.006140828,139,2,0,1,0,7
24,-0.003796935,141,2,0,1,0,7
24,0.004172087,141,2,0,1,0,7
24,0.006140828,141,2,0,1,0,7
24,0.004453182,141,2,0,1,0,7
24,-0.00604713,141,2,0,1,0,7
25,-0.003796935,105,1,0,1,0,7
25,-0.003796935,107,1,0,1,0,7
25,-0.035860062,107,1,0,1,0,7
25,-0.017484784,107,2,0,1,0,7
25,-0.003796935,114,1,0,1,0,7
25,-0.035860062,114,1,0,1,0,7
25,-0.017484784,114,2,0,1,0,7
25,0.004078031,114,2,0,1,0,7
25,-0.003796935,139,1,0,1,0,7
25,0.004078031,139,2,0,1,0,7
25,0.007453322,139,2,0,1,0,7
25,0.006140828,139,2,0,1,0,7
25,-0.003796935,141,2,0,1,0,7
25,0.004078031,141,2,0,1,0,7
25,0.006140828,141,2,0,1,0,7
25,0.004453182,141,2,0,1,0,7
25,-0.00604713,141,2,0,1,0,7
26,-0.003796935,105,1,0,1,0,7
26,-0.003796935,107,1,0,1,0,7
26,-0.035672307,107,1,0,1,0,7
26,-0.017484784,107,2,0,1,0,7
26,-0.003796935,114,1,0,1,0,7
26,-0.035672307,114,1,0,1,0,7
26,-0.017484784,114,2,0,1,0,7
26,0.004078031,114,2,0,1,0,7
26,-0.003796935,139,1,0,1,0,7
26,0.004078031,139,2,0,1,0,7
26,0.007453322,139,2,0,1,0,7
26,0.006046772,139,2,0,1,0,7
26,-0.003796935,141,2,0,1,0,7
26,0.004078031,141,2,0,1,0,7
26,0.006046772,141,2,0,1,0,7
26,0.004453182,141,2,0,1,0,7
26,-0.006140828,141,2,0,1,0,7
27,-0.003796935,105,1,0,1,0,7
27,-0.003796935,107,1,0,1,0,7
27,-0.03548491,107,1,0,1,0,7
27,-0.017391086,107,2,0,1,0,7
27,-0.003796935,114,1,0,1,0,7
27,-0.03548491,114,1,0,1,0,7
27,-0.017391086,114,2,0,1,0,7
27,0.004078031,114,2,0,1,0,7
27,-0.003796935,139,1,0,1,0,7
27,0.004078031,139,2,0,1,0,7
27,0.007359624,139,2,0,1,0,7
27,0.006046772,139,2,0,1,0,7
27,-0.003796935,141,2,0,1,0,7
27,0.004078031,141,2,0,1,0,7
27,0.006046772,141,2,0,1,0,7
27,0.004359484,141,2,0,1,0,7
27,-0.006140828,141,2,0,1,0,7
28,-0.003796935,105,1,0,1,0,7
28,-0.003796935,107,1,0,1,0,7
28,-0.035203815,107,1,0,1,0,7
28,-0.017391086,107,2,0,1,0,7
28,-0.003796935,114,1,0,1,0,7
28,-0.035203815,114,1,0,1,0,7
28,-0.017391086,114,2,0,1,0,7
28,0.004078031,114,2,0,1,0,7
28,-0.003796935,139,1,0,1,0,7
28,0.004078031,139,2,0,1,0,7
28,0.007359624,139,2,0,1,0,7
28,0.006046772,139,2,0,1,0,7
28,-0.003796935,141,2,0,1,0,7
28,0.004078031,141,2,0,1,0,7
28,0.006046772,141,2,0,1,0,7
28,0.004359484,141,2,0,1,0,7
28,-0.00604713,141,2,0,1,0,7
29,-0.003796935,105,1,0,1,0,7
29,-0.003796935,107,1,0,1,0,7
29,-0.03501606,107,1,0,1,0,7
29,-0.017391086,107,2,0,1,0,7
29,-0.003796935,114,1,0,1,0,7
29,-0.03501606,114,1,0,1,0,7
29,-0.017391086,114,2,0,1,0,7
29,0.004078031,114,2,0,1,0,7
29,-0.003796935,139,1,0,1,0,7
29,0.004078031,139,2,0,1,0,7
29,0.007359624,139,2,0,1,0,7
29,0.006046772,139,2,0,1,0,7
29,-0.003796935,141,2,0,1,0,7
29,0.004078031,141,2,0,1,0,7
29,0.006046772,141,2,0,1,0,7
29,0.004359484,141,2,0,1,0,7
29,-0.00604713,141,2,0,1,0,7
30,-0.003796935,105,1,0,1,0,7
30,-0.003796935,107,1,0,1,0,7
30,-0.034922361,107,1,0,1,0,7
30,-0.017297029,107,2,0,1,0,7
30,-0.003796935,114,1,0,1,0,7
30,-0.034922361,114,1,0,1,0,7
30,-0.017297029,114,2,0,1,0,7
30,0.003984332,114,2,0,1,0,7
30,-0.003796935,139,1,0,1,0,7
30,0.003984332,139,2,0,1,0,7
30,0.007359624,139,2,0,1,0,7
30,0.006046772,139,2,0,1,0,7
30,-0.003796935,141,2,0,1,0,7
30,0.003984332,141,2,0,1,0,7
30,0.006046772,141,2,0,1,0,7
30,0.004359484,141,2,0,1,0,7
30,-0.006140828,141,2,0,1,0,7
31,-0.003796935,105,1,0,0,1,7
31,-0.003796935,107,1,0,0,1,7
31,-0.034734964,107,1,0,0,1,7
31,-0.017297029,107,2,0,0,1,7
31,-0.003796935,114,1,0,0,1,7
31,-0.034734964,114,1,0,0,1,7
31,-0.017297029,114,2,0,0,1,7
31,0.003984332,114,2,0,0,1,7
31,-0.003796935,139,1,0,0,1,7
31,0.003984332,139,2,0,0,1,7
31,0.007359624,139,2,0,0,1,7
31,0.005953074,139,2,0,0,1,7
31,-0.003796935,141,2,0,0,1,7
31,0.003984332,141,2,0,0,1,7
31,0.005953074,141,2,0,0,1,7
31,0.004359484,141,2,0,0,1,7
31,-0.006140828,141,2,0,0,1,7
32,-0.003796935,105,1,0,0,1,7
32,-0.003796935,107,1,0,0,1,7
32,-0.034641266,107,1,0,0,1,7
32,-0.017297029,107,2,0,0,1,7
32,-0.003796935,114,1,0,0,1,7
32,-0.034641266,114,1,0,0,1,7
32,-0.017297029,114,2,0,0,1,7
32,0.003984332,114,2,0,0,1,7
32,-0.003796935,139,1,0,0,1,7
32,0.003984332,139,2,0,0,1,7
32,0.007359624,139,2,0,0,1,7
32,0.005953074,139,2,0,0,1,7
32,-0.003796935,141,2,0,0,1,7
32,0.003984332,141,2,0,0,1,7
32,0.005953074,141,2,0,0,1,7
32,0.004265785,141,2,0,0,1,7
32,-0.00604713,141,2,0,0,1,7
33,-0.003796935,105,1,0,0,1,7
33,-0.003796935,107,1,0,0,1,7
33,-0.034641266,107,1,0,0,1,7
33,-0.017203331,107,2,0,0,1,7
33,-0.003796935,114,1,0,0,1,7
33,-0.034641266,114,1,0,0,1,7
33,-0.017203331,114,2,0,0,1,7
33,0.003984332,114,2,0,0,1,7
33,-0.003796935,139,1,0,0,1,7
33,0.003984332,139,2,0,0,1,7
33,0.007359624,139,2,0,0,1,7
33,0.005953074,139,2,0,0,1,7
33,-0.003796935,141,2,0,0,1,7
33,0.003984332,141,2,0,0,1,7
33,0.005953074,141,2,0,0,1,7
33,0.004265785,141,2,0,0,1,7
33,-0.00604713,141,2,0,0,1,7
34,-0.003703237,105,1,0,0,1,7
34,-0.003703237,107,1,0,0,1,7
34,-0.034547567,107,1,0,0,1,7
34,-0.017203331,107,2,0,0,1,7
34,-0.003703237,114,1,0,0,1,7
34,-0.034547567,114,1,0,0,1,7
34,-0.017203331,114,2,0,0,1,7
34,0.003984332,114,2,0,0,1,7
34,-0.003703237,139,1,0,0,1,7
34,0.003984332,139,2,0,0,1,7
34,0.007265568,139,2,0,0,1,7
34,0.005953074,139,2,0,0,1,7
34,-0.003703237,141,2,0,0,1,7
34,0.003984332,141,2,0,0,1,7
34,0.005953074,141,2,0,0,1,7
34,0.004265785,141,2,0,0,1,7
34,-0.00604713,141,2,0,0,1,7
35,-0.003703237,105,1,0,0,1,7
35,-0.003703237,107,1,0,0,1,7
35,-0.034359813,107,1,0,0,1,7
35,-0.017203331,107,2,0,0,1,7
35,-0.003703237,114,1,0,0,1,7
35,-0.034359813,114,1,0,0,1,7
35,-0.017203331,114,2,0,0,1,7
35,0.003984332,114,2,0,0,1,7
35,-0.003703237,139,1,0,0,1,7
35,0.003984332,139,2,0,0,1,7
35,0.007265568,139,2,0,0,1,7
35,0.005859375,139,2,0,0,1,7
35,-0.003703237,141,2,0,0,1,7
35,0.003984332,141,2,0,0,1,7
35,0.005859375,141,2,0,0,1,7
35,0.004265785,141,2,0,0,1,7
35,-0.005953074,141,2,0,0,1,7
36,-0.003703237,105,1,0,0,1,7
36,-0.003703237,107,1,0,0,1,7
36,-0.034172416,107,1,0,0,1,7
36,-0.017203331,107,2,0,0,1,7
36,-0.003703237,114,1,0,0,1,7
36,-0.034172416,114,1,0,0,1,7
36,-0.017203331,114,2,0,0,1,7
36,0.003984332,114,2,0,0,1,7
36,-0.003703237,139,1,0,0,1,7
36,0.003984332,139,2,0,0,1,7
36,0.007265568,139,2,0,0,1,7
36,0.005859375,139,2,0,0,1,7
36,-0.003703237,141,2,0,0,1,7
36,0.003984332,141,2,0,0,1,7
36,0.005859375,141,2,0,0,1,7
36,0.004265785,141,2,0,0,1,7
36,-0.00604713,141,2,0,0,1,7
37,-0.003703237,105,1,0,0,1,7
37,-0.003703237,107,1,0,0,1,7
37,-0.033985019,107,1,0,0,1,7
37,-0.017109632,107,2,0,0,1,7
37,-0.003703237,114,1,0,0,1,7
37,-0.033985019,114,1,0,0,1,7
37,-0.017109632,114,2,0,0,1,7
37,0.003984332,114,2,0,0,1,7
37,-0.003703237,139,1,0,0,1,7
37,0.003984332,139,2,0,0,1,7
37,0.007265568,139,2,0,0,1,7
37,0.005859375,139,2,0,0,1,7
37,-0.003703237,141,2,0,0,1,7
37,0.003984332,141,2,0,0,1,7
37,0.005859375,141,2,0,0,1,7
37,0.004265785,141,2,0,0,1,7
37,-0.00604713,141,2,0,0,1,7
38,-0.003703237,105,1,0,0,1,7
38,-0.003703237,107,1,0,0,1,7
38,-0.033797264,107,1,0,0,1,7
38,-0.017109632,107,2,0,0,1,7
38,-0.003703237,114,1,0,0,1,7
38,-0.033797264,114,1,0,0,1,7
38,-0.017109632,114,2,0,0,1,7
38,0.003984332,114,2,0,0,1,7
38,-0.003703237,139,1,0,0,1,7
38,0.003984332,139,2,0,0,1,7
38,0.007171869,139,2,0,0,1,7
38,0.005859375,139,2,0,0,1,7
38,-0.003703237,141,2,0,0,1,7
38,0.003984332,141,2,0,0,1,7
38,0.005859375,141,2,0,0,1,7
38,0.004172087,141,2,0,0,1,7
38,-0.00604713,141,2,0,0,1,7
39,-0.003703237,105,1,0,0,1,7
39,-0.003703237,107,1,0,0,1,7
39,-0.033609867,107,1,0,0,1,7
39,-0.017015934,107,2,0,0,1,7
39,-0.003703237,114,1,0,0,1,7
39,-0.033609867,114,1,0,0,1,7
39,-0.017015934,114,2,0,0,1,7
39,0.003890634,114,2,0,0,1,7
39,-0.003703237,139,1,0,0,1,7
39,0.003890634,139,2,0,0,1,7
39,0.007171869,139,2,0,0,1,7
39,0.005859375,139,2,0,0,1,7
39,-0.003703237,141,2,0,0,1,7
39,0.003890634,141,2,0,0,1,7
39,0.005859375,141,2,0,0,1,7
39,0.004172087,141,2,0,0,1,7
39,-0.005953074,141,2,0,0,1,7
40,-0.003703237,105,1,0,0,1,7
40,-0.003703237,107,1,0,0,1,7
40,-0.03342247,107,1,0,0,1,7
40,-0.017015934,107,2,0,0,1,7
40,-0.003703237,114,1,0,0,1,7
40,-0.03342247,114,1,0,0,1,7
40,-0.017015934,114,2,0,0,1,7
40,0.003890634,114,2,0,0,1,7
40,-0.003703237,139,1,0,0,1,7
40,0.003890634,139,2,0,0,1,7
40,0.007171869,139,2,0,0,1,7
40,0.005859375,139,2,0,0,1,7
40,-0.003703237,141,2,0,0,1,7
40,0.003890634,141,2,0,0,1,7
40,0.005859375,141,2,0,0,1,7
40,0.004172087,141,2,0,0,1,7
40,-0.005953074,141,2,0,0,1,7
41,-0.003703237,105,1,0,0,1,7
41,-0.003703237,107,1,0,0,1,7
41,-0.033328772,107,1,0,0,1,7
41,-0.017015934,107,2,0,0,1,7
41,-0.003703237,114,1,0,0,1,7
41,-0.033328772,114,1,0,0,1,7
41,-0.017015934,114,2,0,0,1,7
41,0.003796935,114,2,0,0,1,7
41,-0.003703237,139,1,0,0,1,7
41,0.003796935,139,2,0,0,1,7
41,0.007171869,139,2,0,0,1,7
41,0.005859375,139,2,0,0,1,7
41,-0.003703237,141,2,0,0,1,7
41,0.003796935,141,2,0,0,1,7
41,0.005859375,141,2,0,0,1,7
41,0.004172087,141,2,0,0,1,7
41,-0.00604713,141,2,0,0,1,7
42,-0.003703237,105,1,0,0,1,7
42,-0.003703237,107,1,0,0,1,7
42,-0.033235073,107,1,0,0,1,7
42,-0.016922235,107,2,0,0,1,7
42,-0.003703237,114,1,0,0,1,7
42,-0.033235073,114,1,0,0,1,7
42,-0.016922235,114,2,0,0,1,7
42,0.003890634,114,2,0,0,1,7
42,-0.003703237,139,1,0,0,1,7
42,0.003890634,139,2,0,0,1,7
42,0.007078171,139,2,0,0,1,7
42,0.005765676,139,2,0,0,1,7
42,-0.003703237,141,2,0,0,1,7
42,0.003890634,141,2,0,0,1,7
42,0.005765676,141,2,0,0,1,7
42,0.004078031,141,2,0,0,1,7
42,-0.00604713,141,2,0,0,1,7
43,-0.003609538,105,1,0,0,1,7
43,-0.003609538,107,1,0,0,1,7
43,-0.033141017,107,1,0,0,1,7
43,-0.016922235,107,2,0,0,1,7
43,-0.003609538,114,1,0,0,1,7
43,-0.033141017,114,1,0,0,1,7
43,-0.016922235,114,2,0,0,1,7
43,0.003796935,114,2,0,0,1,7
43,-0.003609538,139,1,0,0,1,7
43,0.003796935,139,2,0,0,1,7
43,0.007078171,139,2,0,0,1,7
43,0.005765676,139,2,0,0,1,7
43,-0.003609538,141,2,0,0,1,7
43,0.003796935,141,2,0,0,1,7
43,0.005765676,141,2,0,0,1,7
43,0.004078031,141,2,0,0,1,7
43,-0.00604713,141,2,0,0,1,7
44,-0.003609538,105,1,0,0,1,7
44,-0.003609538,107,1,0,0,1,7
44,-0.033047318,107,1,0,0,1,7
44,-0.016922235,107,2,0,0,1,7
44,-0.003609538,114,1,0,0,1,7
44,-0.033047318,114,1,0,0,1,7
44,-0.016922235,114,2,0,0,1,7
44,0.003796935,114,2,0,0,1,7
44,-0.003609538,139,1,0,0,1,7
44,0.003796935,139,2,0,0,1,7
44,0.007078171,139,2,0,0,1,7
44,0.005765676,139,2,0,0,1,7
44,-0.003609538,141,2,0,0,1,7
44,0.003796935,141,2,0,0,1,7
44,0.005765676,141,2,0,0,1,7
44,0.004078031,141,2,0,0,1,7
44,-0.00604713,141,2,0,0,1,7
45,-0.003609538,105,1,0,0,1,7
45,-0.003609538,107,1,0,0,1,7
45,-0.033047318,107,1,0,0,1,7
45,-0.016828537,107,2,0,0,1,7
45,-0.003609538,114,1,0,0,1,7
45,-0.033047318,114,1,0,0,1,7
45,-0.016828537,114,2,0,0,1,7
45,0.003796935,114,2,0,0,1,7
45,-0.003609538,139,1,0,0,1,7
45,0.003796935,139,2,0,0,1,7
45,0.007078171,139,2,0,0,1,7
45,0.005765676,139,2,0,0,1,7
45,-0.003609538,141,2,0,0,1,7
45,0.003796935,141,2,0,0,1,7
45,0.005765676,141,2,0,0,1,7
45,0.004078031,141,2,0,0,1,7
45,-0.005953074,141,2,0,0,1,7
46,-0.003609538,105,1,0,0,1,7
46,-0.003609538,107,1,0,0,1,7
46,-0.032859921,107,1,0,0,1,7
46,-0.016828537,107,2,0,0,1,7
46,-0.003609538,114,1,0,0,1,7
46,-0.032859921,114,1,0,0,1,7
46,-0.016828537,114,2,0,0,1,7
46,0.003890634,114,2,0,0,1,7
46,-0.003609538,139,1,0,0,1,7
46,0.003890634,139,2,0,0,1,7
46,0.006984472,139,2,0,0,1,7
46,0.005765676,139,2,0,0,1,7
46,-0.003609538,141,2,0,0,1,7
46,0.003890634,141,2,0,0,1,7
46,0.005765676,141,2,0,0,1,7
46,0.004078031,141,2,0,0,1,7
46,-0.005953074,141,2,0,0,1,7
47,-0.003609538,105,1,0,0,1,7
47,-0.003609538,107,1,0,0,1,7
47,-0.032766223,107,1,0,0,1,7
47,-0.016828537,107,2,0,0,1,7
47,-0.003609538,114,1,0,0,1,7
47,-0.032766223,114,1,0,0,1,7
47,-0.016828537,114,2,0,0,1,7
47,0.003890634,114,2,0,0,1,7
47,-0.003609538,139,1,0,0,1,7
47,0.003890634,139,2,0,0,1,7
47,0.006984472,139,2,0,0,1,7
47,0.005765676,139,2,0,0,1,7
47,-0.003609538,141,2,0,0,1,7
47,0.003890634,141,2,0,0,1,7
47,0.005765676,141,2,0,0,1,7
47,0.003984332,141,2,0,0,1,7
47,-0.005953074,141,2,0,0,1,7
48,-0.003609538,105,1,0,0,1,7
48,-0.003609538,107,1,0,0,1,7
48,-0.032578826,107,1,0,0,1,7
48,-0.016828537,107,2,0,0,1,7
48,-0.003609538,114,1,0,0,1,7
48,-0.032578826,114,1,0,0,1,7
48,-0.016828537,114,2,0,0,1,7
48,0.003796935,114,2,0,0,1,7
48,-0.003609538,139,1,0,0,1,7
48,0.003796935,139,2,0,0,1,7
48,0.006984472,139,2,0,0,1,7
48,0.005765676,139,2,0,0,1,7
48,-0.003609538,141,2,0,0,1,7
48,0.003796935,141,2,0,0,1,7
48,0.005765676,141,2,0,0,1,7
48,0.003984332,141,2,0,0,1,7
48,-0.005953074,141,2,0,0,1,7
49,-0.00351584,105,1,0,0,1,7
49,-0.00351584,107,1,0,0,1,7
49,-0.032391071,107,1,0,0,1,7
49,-0.016828537,107,2,0,0,1,7
49,-0.00351584,114,1,0,0,1,7
49,-0.032391071,114,1,0,0,1,7
49,-0.016828537,114,2,0,0,1,7
49,0.003890634,114,2,0,0,1,7
49,-0.00351584,139,1,0,0,1,7
49,0.003890634,139,2,0,0,1,7
49,0.006890774,139,2,0,0,1,7
49,0.005671978,139,2,0,0,1,7
49,-0.00351584,141,2,0,0,1,7
49,0.003890634,141,2,0,0,1,7
49,0.005671978,141,2,0,0,1,7
49,0.003984332,141,2,0,0,1,7
49,-0.005953074,141,2,0,0,1,7
50,-0.00351584,105,1,0,0,1,7
50,-0.00351584,107,1,0,0,1,7
50,-0.032203674,107,1,0,0,1,7
50,-0.016734481,107,2,0,0,1,7
50,-0.00351584,114,1,0,0,1,7
50,-0.032203674,114,1,0,0,1,7
50,-0.016734481,114,2,0,0,1,7
50,0.003796935,114,2,0,0,1,7
50,-0.00351584,139,1,0,0,1,7
50,0.003796935,139,2,0,0,1,7
50,0.006890774,139,2,0,0,1,7
50,0.005671978,139,2,0,0,1,7
50,-0.00351584,141,2,0,0,1,7
50,0.003796935,141,2,0,0,1,7
50,0.005671978,141,2,0,0,1,7
50,0.003984332,141,2,0,0,1,7
50,-0.005953074,141,2,0,0,1,7
1,-0.129517615,105,1,1,0,0,10
1,-0.129517615,107,1,1,0,0,10
1,-0.155674338,107,1,1,0,0,10
1,-0.16523695,107,2,1,0,0,10
1,-0.129517615,114,1,1,0,0,10
1,-0.155674338,114,1,1,0,0,10
1,-0.16523695,114,2,1,0,0,10
1,-0.127923846,114,2,1,0,0,10
1,-0.129517615,139,1,1,0,0,10
1,-0.127923846,139,2,1,0,0,10
1,-0.113861203,139,2,1,0,0,10
1,-0.105329812,139,2,1,0,0,10
1,-0.129517615,141,2,1,0,0,10
1,-0.127923846,141,2,1,0,0,10
1,-0.105329812,141,2,1,0,0,10
1,0.003890634,141,2,1,0,0,10
1,-0.00604713,141,2,1,0,0,10
2,-0.129517615,105,1,1,0,0,10
2,-0.129517615,107,1,1,0,0,10
2,-0.155486763,107,1,1,0,0,10
2,-0.165049374,107,2,1,0,0,10
2,-0.129517615,114,1,1,0,0,10
2,-0.155486763,114,1,1,0,0,10
2,-0.165049374,114,2,1,0,0,10
2,-0.127923846,114,2,1,0,0,10
2,-0.129517615,139,1,1,0,0,10
2,-0.127923846,139,2,1,0,0,10
2,-0.113673627,139,2,1,0,0,10
2,-0.104860961,139,2,1,0,0,10
2,-0.129517615,141,2,1,0,0,10
2,-0.127923846,141,2,1,0,0,10
2,-0.104860961,141,2,1,0,0,10
2,-0.098204613,141,2,1,0,0,10
2,-0.108704746,141,2,1,0,0,10
3,-0.129423916,105,1,1,0,0,10
3,-0.129423916,107,1,1,0,0,10
3,-0.154830515,107,1,1,0,0,10
3,-0.164674401,107,2,1,0,0,10
3,-0.129423916,114,1,1,0,0,10
3,-0.154830515,114,1,1,0,0,10
3,-0.164674401,114,2,1,0,0,10
3,-0.127923846,114,2,1,0,0,10
3,-0.129423916,139,1,1,0,0,10
3,-0.127923846,139,2,1,0,0,10
3,-0.11301738,139,2,1,0,0,10
3,-0.103829741,139,2,1,0,0,10
3,-0.129423916,141,2,1,0,0,10
3,-0.127923846,141,2,1,0,0,10
3,-0.103829741,141,2,1,0,0,10
3,-0.098110914,141,2,1,0,0,10
3,-0.108142376,141,2,1,0,0,10
4,-0.129423916,105,1,1,0,0,10
4,-0.129423916,107,1,1,0,0,10
4,-0.15464294,107,1,1,0,0,10
4,-0.164018154,107,2,1,0,0,10
4,-0.129423916,114,1,1,0,0,10
4,-0.15464294,114,1,1,0,0,10
4,-0.164018154,114,2,1,0,0,10
4,-0.127830148,114,2,1,0,0,10
4,-0.129423916,139,1,1,0,0,10
4,-0.127830148,139,2,1,0,0,10
4,-0.112642407,139,2,1,0,0,10
4,-0.10336107,139,2,1,0,0,10
4,-0.129423916,141,2,1,0,0,10
4,-0.127830148,141,2,1,0,0,10
4,-0.10336107,141,2,1,0,0,10
4,-0.097735941,141,2,1,0,0,10
4,-0.107486129,141,2,1,0,0,10
5,-0.129423916,105,1,1,0,0,10
5,-0.129423916,107,1,1,0,0,10
5,-0.154549241,107,1,1,0,0,10
